X,Y,FID,UML_ID,Group_Name,Parent_Com,Mill_Name,RSPO_Statu,RSPO_Type,Date,Latitude,Longitude,GPS_coordi,GPS_coor_1,GPS_coor_2,ISO,Country,Province,District,Confidence,Alternativ,Field17
113.400597,3.372505,1591,PO1000000305,SIME DARBY,SIME DARBY PLANTATION BHD,RAJAWALI (SOU 32),RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,3.372505,113.400597,"3.372505, 113.400597",113.400597,3.372505,MYS,Malaysia,Sarawak,Bintulu,2-High Confidence, , 
113.345417,3.390203,1592,PO1000000306,SIME DARBY,SIME DARBY PLANTATION BHD,DERAWAN (SOU 33),RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,3.390203,113.345417,"3.390203, 113.345417",113.345417,3.390203,MYS,Malaysia,Sarawak,Bintulu,1-Fully Verified, , 
103.4625,1.834444,1593,PO1000000307,SIME DARBY,SIME DARBY PLANTATION BHD,ULU REMIS (SOU 23),RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,1.834444,103.4625,"1.834444, 103.4625",103.4625,1.834444,MYS,Malaysia,Johor,Keluang,1-Fully Verified, , 
-3.5282,5.281733,1594,PO1000000312,AGRIVAR,AGRIVAR,AGRIVAR BONOUA,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,5.281733,-3.5282,"5.281733, -3.5282",-3.5282,5.281733,CIV,Côte d'Ivoire,Comoé,Sud Comoé,1-Fully Verified, , 
112.292778,-2.148333,1595,PO1000000314,SIME DARBY,TEGUH SEMPURNA,PEMANTANG,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-2.148333,112.292778,"-2.148333, 112.292778",112.292778,-2.148333,IDN,Indonesia,Kalimantan Tengah,Seruyan,1-Fully Verified, , 
103.791388,-1.791666,1596,PO1000000315,SIME DARBY,BAHARI GEMBIRA RIA,LADANG PANJANG,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-1.791666,103.791388,"-1.791666, 103.791388",103.791388,-1.791666,IDN,Indonesia,Jambi,Muaro Jambi,1-Fully Verified, , 
103.406028,-2.985722,1597,PO1000000316,SIME DARBY,BINA SAINS CEMERLANG,SUNGAI PINANG,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-2.985722,103.406028,"-2.985722, 103.406028",103.406028,-2.985722,IDN,Indonesia,Sumatera Selatan,Musi Rawas,1-Fully Verified, , 
101.658889,0.591389,1598,PO1000000317,SIME DARBY,ANEKA INTI PERSADA,TELUK SIAK,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,0.591389,101.658889,"0.591389, 101.658889",101.658889,0.591389,IDN,Indonesia,Riau,Siak,1-Fully Verified, , 
103.588833,0.2565,1599,PO1000000318,SIME DARBY,BHUMIREKSA NUSA SEJATI,TELUK BAKAU,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,0.2565,103.588833,"0.2565, 103.588833",103.588833,0.2565,IDN,Indonesia,Riau,Indragiri Hilir,1-Fully Verified, , 
116.166667,-3.4947222,1600,PO1000000319,SIME DARBY,BERSAMA SEJAHTERA SAKTI,GUNUNG ARU,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-3.4947222,116.166667,"-3.4947222, 116.166667",116.166667,-3.4947222,IDN,Indonesia,Kalimantan Selatan,Kota Baru,1-Fully Verified, , 
103.750833,-2.916183,1601,PO1000000320,SIME DARBY,GUTHRIE PECCONINA INDONESIA,"RANTAU PANJANG POM, PT GPI",RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-2.916183,103.750833,"-2.916183, 103.750833",103.750833,-2.916183,IDN,Indonesia,Sumatera Selatan,Musi Banyuasin,1-Fully Verified, , 
112.006667,-2.444722,1602,PO1000000321,SIME DARBY,INDOTRUBA TENGAH,SEKUNYIR,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-2.444722,112.006667,"-2.444722, 112.006667",112.006667,-2.444722,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Barat,1-Fully Verified, , 
112.315367,-2.06215,1603,PO1000000322,SIME DARBY,KRIDATAMA LANCAR,SUKAMANDANG,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-2.06215,112.315367,"-2.06215, 112.315367",112.315367,-2.06215,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,3-Low Confidence, , 
116.114167,-2.439167,1604,PO1000000323,SIME DARBY,LAGUNA MANDIRI,RANTAU FACTORY,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-2.439167,116.114167,"-2.439167, 116.114167",116.114167,-2.439167,IDN,Indonesia,Kalimantan Selatan,Kota Baru,1-Fully Verified, , 
116.329722,-2.373611,1605,PO1000000324,SIME DARBY,LANGGENG MUARA MAKMUR,BEBUNGA,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-2.373611,116.329722,"-2.373611, 116.329722",116.329722,-2.373611,IDN,Indonesia,Kalimantan Selatan,Kota Baru,1-Fully Verified, , 
115.610833,-3.614333,1606,PO1000000325,SIME DARBY,LADANGRUMPUN SUBURABADI,ANGSANA,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-3.614333,115.610833,"-3.614333, 115.610833",115.610833,-3.614333,IDN,Indonesia,Kalimantan Selatan,Tanah Bumbu,1-Fully Verified, , 
100.541667,1.561111,1607,PO1000000326,SIME DARBY,LAHAN TANI SAKTI,ALUR DUMAI,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,1.561111,100.541667,"1.561111, 100.541667",100.541667,1.561111,IDN,Indonesia,Riau,Rokan Hilir,1-Fully Verified, , 
116.5125,-2.481389,1608,PO1000000327,SIME DARBY,PARIPURNA SWAKARSA,PONDOK LABU,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-2.481389,116.5125,"-2.481389, 116.5125",116.5125,-2.481389,IDN,Indonesia,Kalimantan Selatan,Kota Baru,1-Fully Verified, , 
116.206389,-2.507222,1609,PO1000000328,SIME DARBY,SWADAYA ANDIKA,SELABAK,Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.507222,116.206389,"-2.507222, 116.206389",116.206389,-2.507222,IDN,Indonesia,Kalimantan Selatan,Kota Baru,1-Fully Verified, , 
115.621933,-3.672783,1610,PO1000000329,SIME DARBY,SAJANG HEULANG,ANGSANA MINI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-3.672783,115.621933,"-3.672783, 115.621933",115.621933,-3.672783,IDN,Indonesia,Kalimantan Selatan,Tanah Bumbu,1-Fully Verified, , 
100.7319,1.520525,1611,PO1000000330,SIME DARBY,TUNGGAL MITRA PLANTATIONS,MANGGALA,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,1.520525,100.7319,"1.520525, 100.7319",100.7319,1.520525,IDN,Indonesia,Riau,Rokan Hilir,1-Fully Verified, , 
121.563611,-2.222778,1612,PO1000000331,SIME DARBY,TAMACO GRAHA KRIDA,UNGKAYA,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-2.222778,121.563611,"-2.222778, 121.563611",121.563611,-2.222778,IDN,Indonesia,Sulawesi Tengah,Morowali,1-Fully Verified, , 
103.099972,3.337,1613,PO1000000338,BOUSTEAD PLANTATIONS BERHAD,BOUSTEAD PLANTATIONS BERHAD,SUNGAI JERNIH,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,3.337,103.099972,"3.337, 103.099972",103.099972,3.337,MYS,Malaysia,Pahang,Pekan,1-Fully Verified, , 
113.600176,3.164113,1614,PO1000000340,KERESA PLANTATIONS SDN BHD,KERESA MILL SDN BHD,KERESA,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,3.164113,113.600176,"3.164113, 113.600176",113.600176,3.164113,MYS,Malaysia,Sarawak,Bintulu,1-Fully Verified, , 
102.97935,-1.301383,1615,PO1000000345,ROYAL GOLDEN EAGLE,INTI INDOSAWIT SUBUR,TUNGKAL ULU,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-1.301383,102.97935,"-1.301383, 102.97935",102.97935,-1.301383,IDN,Indonesia,Jambi,Tanjung Jabung B,3-Low Confidence, , 
102.481386,2.243522,1616,PO1000000347,SIME DARBY,SIME DARBY PLANTATION BHD,KEMPAS (SOU 17),RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,2.243522,102.481386,"2.243522, 102.481386",102.481386,2.243522,MYS,Malaysia,Melaka,Jasin,1-Fully Verified, , 
99.403889,3.204167,1617,PO1000000352,SOCFIN,SOCFIN INDONESIA,TANAH GAMBUS,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,3.204167,99.403889,"3.204167, 99.403889",99.403889,3.204167,IDN,Indonesia,Sumatera Utara,Batu Bara,1-Fully Verified, , 
116.851821,1.124295,1618,PO1000000354,DHARMA SATYA NUSANTARA (DSN),SWAKARSA SINAR SENTOSA,PKS-1,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,1.124295,116.851821,"1.124295, 116.851821",116.851821,1.124295,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified, , 
102.075,-0.05,1619,PO1000000355,MUSIM MAS,MUSIM MAS,PANGKALAN LESUNG,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-0.05,102.075,"-0.05, 102.075",102.075,-0.05,IDN,Indonesia,Riau,Pelalawan,2-High Confidence, , 
101.867361,0.46,1620,PO1000000382,ROYAL GOLDEN EAGLE,INTI INDOSAWIT SUBUR,BUATAN II,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,0.46,101.867361,"0.460000, 101.867361",101.867361,0.46,IDN,Indonesia,Riau,Pelalawan,1-Fully Verified, , 
-48.796625,-2.5267611,1621,PO1000000407,AGROPALMA,AGROPALMA,AGROPALMA/CRAI-AGROPAR,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-2.5267611,-48.796625,"-2.5267611, -48.796625",-48.796625,-2.5267611,BRA,Brazil,Pará,Tailândia,2-High Confidence, , 
101.333361,1.081944,1622,PO1000000411,KUALA LUMPUR KEPONG (KLK),ADEI PLANTATION AND INDUSTRY,MANDAU,RSPO Certified,"RSPO Certified, IP, MB",2020/09/01 00:00:00+00,1.081944,101.333361,"1.081944, 101.333361",101.333361,1.081944,IDN,Indonesia,Riau,Bengkalis,1-Fully Verified, , 
118.278194,4.450414,1623,PO1000000427,KUALA LUMPUR KEPONG (KLK),KL-KEPONG (SABAH) SDN BERHAD,PINANG,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,4.450414,118.278194,"4.450414, 118.278194",118.278194,4.450414,MYS,Malaysia,Sabah,Semporna,1-Fully Verified, , 
118.223825,4.4550861,1624,PO1000000428,KUALA LUMPUR KEPONG (KLK),KL-KEPONG (SABAH) SDN BERHAD,MILL 2,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,4.4550861,118.223825,"4.4550861, 118.223825",118.223825,4.4550861,MYS,Malaysia,Sabah,Tawau,1-Fully Verified, , 
99.3205,7.71,1625,PO1000000438,LAM SOON (THAILAND),LAM SOON (THAILAND),TRANG PLANT,RSPO Certified,"RSPO Certified, IP, MB",2020/09/01 00:00:00+00,7.71,99.3205,"7.71, 99.3205",99.3205,7.71,THA,Thailand,Trang,Sikao,1-Fully Verified, , 
99.043333,3.33166,1626,PO1000000451,SOCFIN,SOCFIN INDONESIA,BANGUN BANDAR MILL,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,3.33166,99.043333,"3.33166, 99.043333",99.043333,3.33166,IDN,Indonesia,Sumatera Utara,Serdang Bedagai,1-Fully Verified, , 
103.964953,1.540525,1627,PO1000000505,KECK SENG (M) BERHAD,KECK SENG (M) BERHAD,MASAI,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,1.540525,103.964953,"1.540525, 103.964953",103.964953,1.540525,MYS,Malaysia,Johor,Johor Baharu,1-Fully Verified, , 
116.266417,0.265333,1628,PO1000000512,REA HOLDINGS,REA KALTIM,CAKRA,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,0.265333,116.266417,"0.265333, 116.266417",116.266417,0.265333,IDN,Indonesia,Kalimantan Timur,Kutai Kartanegara,1-Fully Verified, , 
102.594722,3.6946583,1629,PO1000000514,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,JENGKA 3,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.6946583,102.594722,"3.6946583, 102.594722",102.594722,3.6946583,MYS,Malaysia,Pahang,Maran,1-Fully Verified, , 
147.706944,-8.8546667,1630,PO1000000520,NBPOL,KULA PALM OIL LTD - HIGATURU OIL PALMS,MAMBA,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-8.8546667,147.706944,"-8.8546667, 147.706944",147.706944,-8.8546667,PNG,Papua New Guinea,Oro,Sohe,1-Fully Verified, , 
150.286233,-10.315733,1631,PO1000000521,NBPOL,KULA PALM OIL LTD - MILNE BAY ESTATES,HAGITA,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-10.315733,150.286233,"-10.315733, 150.286233",150.286233,-10.315733,PNG,Papua New Guinea,Milne Bay,Alotau,1-Fully Verified, , 
118.206817,5.292781,1632,PO1000000524,JC CHANG (PTE) LTD,ASIA OIL PALM SDN BHD,ASIA,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,5.292781,118.206817,"5.292781, 118.206817",118.206817,5.292781,MYS,Malaysia,Sabah,Kinabatangan,1-Fully Verified, , 
118.053444,5.272222,1633,PO1000000527,JC CHANG (PTE) LTD,MELEWAR PROPERTIES SDN BHD,MELEWAR,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,5.272222,118.053444,"5.272222, 118.053444",118.053444,5.272222,MYS,Malaysia,Sabah,Kinabatangan,1-Fully Verified, , 
99.957167,1.479483,1634,PO1000000530,ANJ AGRO,AUSTINDO NUSANTARA JAYA AGRI,AUSTINDO NUSANTARA JAYA AGRI BINANGA,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,1.479483,99.957167,"1.479483, 99.957167",99.957167,1.479483,IDN,Indonesia,Sumatera Utara,Padang Lawas Utara,2-High Confidence, , 
107.87665,-2.996917,1635,PO1000000531,ANJ AGRO,SAHABAT MEWAH & MAKMUR,JANGKANG,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-2.996917,107.87665,"-2.996917, 107.87665",107.87665,-2.996917,IDN,Indonesia,Bangka Belitung,Belitung Timur,1-Fully Verified, , 
117.781334,5.334037,1636,PO1000000540,IOI CORPORATION,SYARIMO SDN BHD,SYARIMO,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,5.334037,117.781334,"5.334037, 117.781334",117.781334,5.334037,MYS,Malaysia,Sabah,Kinabatangan,1-Fully Verified, , 
117.57775,5.729989,1637,PO1000000541,IOI CORPORATION,LADANG SABAH SDN BHD,LADANG SABAH,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,5.729989,117.57775,"5.729989, 117.57775",117.57775,5.729989,MYS,Malaysia,Sabah,Beluran,1-Fully Verified, , 
104.913874,-2.9059216,1638,PO1000000553,SUNGAI BUDI,TUNAS BARU LAMPUNG,PT TUNAS BARU LAMPUNG TBK,Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.9059216,104.913874,"-2.9059216, 104.913874",104.913874,-2.9059216,IDN,Indonesia,Sumatera Selatan,Banyu Asin,1-Fully Verified, , 
100.203138,1.842826,1639,PO1000000560,WILMAR,PERKEBUNAN MILANO,PINANG AWAM,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,1.842826,100.203138,"1.842826, 100.203138",100.203138,1.842826,IDN,Indonesia,Sumatera Utara,Labuhanbatu Selatan,1-Fully Verified, , 
101.514439,-1.46778,1640,PO1000000561,WILMAR,KENCANA SAWIT INDONESIA,KENCANA SAWIT INDONESIA,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-1.46778,101.514439,"-1.46778, 101.514439",101.514439,-1.46778,IDN,Indonesia,Sumatera Barat,Solok Selatan,1-Fully Verified, , 
104.869467,-3.627,1641,PO1000000562,WILMAR,TANIA SELATAN,BURNAI TIMUR,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-3.627,104.869467,"-3.627, 104.869467",104.869467,-3.627,IDN,Indonesia,Sumatera Selatan,Ogan Komering Ilir,1-Fully Verified, , 
100.59025,1.66325,1642,PO1000000567,SALIM GROUP,SALIM IVOMAS PRATAMA,KAYANGAN,Not RSPO Certified, ,2020/09/01 00:00:00+00,1.66325,100.59025,"1.66325, 100.59025",100.59025,1.66325,IDN,Indonesia,Riau,Rokan Hilir,1-Fully Verified, , 
102.303442,3.205803,1643,PO1000000576,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,BUKIT MENDI,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.205803,102.303442,"3.205803, 102.303442",102.303442,3.205803,MYS,Malaysia,Pahang,Bera,1-Fully Verified, , 
112.543611,-2.894444,1644,PO1000000600,WILMAR,SARANA TITIAN PERMATA,SARANA TITIAN PERMATA PKS 1,Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.894444,112.543611,"-2.894444, 112.543611",112.543611,-2.894444,IDN,Indonesia,Kalimantan Tengah,Seruyan,1-Fully Verified, , 
100.029167,-0.154717,1645,PO1000000601,WILMAR,AMP PLANTATION,AMP PLANTATION,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-0.154717,100.029167,"-0.154717, 100.029167",100.029167,-0.154717,IDN,Indonesia,Sumatera Barat,Agam,1-Fully Verified, , 
102.55915,3.590383,1646,PO1000000603,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,SEROJA,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.590383,102.55915,"3.590383, 102.55915",102.55915,3.590383,MYS,Malaysia,Pahang,Maran,1-Fully Verified, , 
102.489625,3.740236,1647,PO1000000607,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,JENGKA 21,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,3.740236,102.489625,"3.740236, 102.489625",102.489625,3.740236,MYS,Malaysia,Pahang,Maran,1-Fully Verified, , 
99.330686,8.000322,1648,PO1000000614,UNIVANICH PALM OIL,UNIVANICH PALM OIL,LAMTHAP MILL,Not RSPO Certified, ,2020/09/01 00:00:00+00,8.000322,99.330686,"8.000322, 99.330686",99.330686,8.000322,THA,Thailand,Krabi,Lam Thap,1-Fully Verified, , 
101.219722,0.757222,1649,PO1000000638,KUALA LUMPUR KEPONG (KLK),SEKARBUMI ALAMLESTARI,TAPUNG KANAN,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,0.757222,101.219722,"0.757222, 101.219722",101.219722,0.757222,IDN,Indonesia,Riau,Kampar,1-Fully Verified, , 
102.388333,4.023889,1650,PO1000000674,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,PADANG PIOL,Not RSPO Certified, ,2020/09/01 00:00:00+00,4.023889,102.388333,"4.023889, 102.388333",102.388333,4.023889,MYS,Malaysia,Pahang,Jerantut,1-Fully Verified, , 
98.920751,8.578792,1651,PO1000000694,UNIVANICH PALM OIL,UNIVANICH PALM OIL,TOPI MILL,RSPO Certified,"RSPO Certified, SG, MB",2020/09/01 00:00:00+00,8.578792,98.920751,"8.578792, 98.920751",98.920751,8.578792,THA,Thailand,Surat Thani,Prasaeng,1-Fully Verified, , 
98.729131,8.385622,1652,PO1000000695,UNIVANICH PALM OIL,UNIVANICH PALM OIL,SIAM MILL,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,8.385622,98.729131,"8.385622, 98.729131",98.729131,8.385622,THA,Thailand,Krabi,Ao Luk,1-Fully Verified, , 
97.838433,4.70789,1653,PO1000000706,SIME DARBY,PERKASA SUBUR SAKTI,BLANG SIMPO,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,4.70789,97.838433,"4.70789, 97.838433",97.838433,4.70789,IDN,Indonesia,Aceh,Aceh Timur,1-Fully Verified, , 
102.577,3.27,1654,PO1000000762,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,TRIANG,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,3.27,102.577,"3.27, 102.577",102.577,3.27,MYS,Malaysia,Pahang,Bera,1-Fully Verified, , 
-79.539845,0.678301,1655,PO1000000819,NATURAL HABITATS GROUP,EXTRACTORA NATURAL S.A. EXTRANATU,EXTRACTORA NATURAL S.A. EXTRANATU,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.678301,-79.539845,"0.678301, -79.539845",-79.539845,0.678301,ECU,Ecuador,Esmeraldas,Esmeraldas,1-Fully Verified, , 
102.231389,3.2725,1656,PO1000000820,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,KEMASUL,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,3.2725,102.231389,"3.2725, 102.231389",102.231389,3.2725,MYS,Malaysia,Pahang,Bentong,1-Fully Verified, , 
115.7386111,-3.4886111,1657,PO1000000829,SIME DARBY,SAJANG HEULANG,MUSTIKA,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-3.4886111,115.7386111,"-3.4886111, 115.7386111",115.7386111,-3.4886111,IDN,Indonesia,Kalimantan Selatan,Tanah Bumbu,1-Fully Verified, , 
99.343861,3.13077,1658,PO1000000879,PTPN III,PERKEBUNAN NUSANTARA III,SEI MANGKEI,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,3.13077,99.343861,"3.13077, 99.343861",99.343861,3.13077,IDN,Indonesia,Sumatera Utara,Simalungun,1-Fully Verified, , 
103.110697,-1.077592,1659,PO1000000884,BAKRIE,AGRO MITRA MADANI,AGRO MITRA MADANI,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-1.077592,103.110697,"-1.077592, 103.110697",103.110697,-1.077592,IDN,Indonesia,Jambi,Tanjung Jabung B,1-Fully Verified, , 
101.485667,3.695,1660,PO1000000892,KUALA LUMPUR KEPONG (KLK),KUALA LUMPUR KEPONG BERHAD,TANJONG MALIM,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,3.695,101.485667,"3.695, 101.485667",101.485667,3.695,MYS,Malaysia,Selangor,Hulu Selangor,1-Fully Verified, , 
100.62843,5.193591,1661,PO1000000894,KUALA LUMPUR KEPONG (KLK),KUALA LUMPUR KEPONG BERHAD,BATU LINTANG,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,5.193591,100.62843,"5.193591, 100.62843",100.62843,5.193591,MYS,Malaysia,Kedah,Bandar Baharu,1-Fully Verified, , 
101.463279,3.265156,1662,PO1000000895,KUALA LUMPUR KEPONG (KLK),KUALA LUMPUR KEPONG BERHAD,TUAN MEE,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,3.265156,101.463279,"3.265156, 101.463279",101.463279,3.265156,MYS,Malaysia,Selangor,Kuala Selangor,1-Fully Verified, , 
100.78498,4.27527,1663,PO1000000896,KUALA LUMPUR KEPONG (KLK),KUALA LUMPUR KEPONG BERHAD,CHANGKAT CHERMIN,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,4.27527,100.78498,"4.27527, 100.78498",100.78498,4.27527,MYS,Malaysia,Perak,Manjung,1-Fully Verified, , 
102.597375,3.346311,1664,PO1000000898,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,BUKIT KEPAYANG,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,3.346311,102.597375,"3.346311, 102.597375",102.597375,3.346311,MYS,Malaysia,Pahang,Bera,1-Fully Verified, , 
102.598889,3.26472222,1665,PO1000000901,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,TEMENTI,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.26472222,102.598889,"3.26472222, 102.598889",102.598889,3.26472222,MYS,Malaysia,Pahang,Bera,2-High Confidence, , 
118.417224,5.431112,1666,PO1000000936,HAP SENG PLANTATIONS HOLDINGS BERHAD,JEROCO PLANTATIONS SDN BHD,JEROCO 1,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,5.431112,118.417224,"5.431112, 118.417224",118.417224,5.431112,MYS,Malaysia,Sabah,Kinabatangan,1-Fully Verified, , 
116.728917,1.250806,1667,PO1000000939,DHARMA SATYA NUSANTARA (DSN),DHARMA SATYA NUSANTARA,PT DHARMA SATYA NUSANTARA,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,1.250806,116.728917,"1.250806, 116.728917",116.728917,1.250806,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified, , 
116.87475,1.256028,1668,PO1000000950,DHARMA SATYA NUSANTARA (DSN),DHARMA SATYA NUSANTARA,PKS 3,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,1.256028,116.87475,"1.256028, 116.87475",116.87475,1.256028,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified, , 
104.957367,-3.948633,1669,PO1000000953,WILMAR,BULUH CAWANG PLANTATIONS,DABUK REJO,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-3.948633,104.957367,"-3.948633, 104.957367",104.957367,-3.948633,IDN,Indonesia,Sumatera Selatan,Ogan Komering Ilir,1-Fully Verified, , 
119.187378,5.194956,1670,PO1000000967,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,FAJAR HARAPAN,Not RSPO Certified, ,2020/09/01 00:00:00+00,5.194956,119.187378,"5.194956, 119.187378",119.187378,5.194956,MYS,Malaysia,Sabah,Lahad Datu,1-Fully Verified, , 
118.939752,5.081152,1671,PO1000000968,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,BAIDURI AYU,Not RSPO Certified, ,2020/09/01 00:00:00+00,5.081152,118.939752,"5.081152, 118.939752",118.939752,5.081152,MYS,Malaysia,Sabah,Lahad Datu,1-Fully Verified, , 
102.718519,2.077424,1672,PO1000001031,SIME DARBY,SIME DARBY PLANTATION BHD,PAGOH (SOU 19),RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,2.077424,102.718519,"2.077424, 102.718519",102.718519,2.077424,MYS,Malaysia,Johor,Muar,1-Fully Verified, , 
112.49125,-2.230183,1673,PO1000001043,WILMAR,BUMI SAWIT KENCANA,BUMI SAWIT KENCANA,RSPO Certified,"RSPO Certified, IP, MB",2020/09/01 00:00:00+00,-2.230183,112.49125,"-2.230183, 112.49125",112.49125,-2.230183,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified, , 
99.0219,8.1538,1674,PO1000001050,LAM SOON (THAILAND),UNITED PALM OIL INDUSTRY PUBLIC COMPANY LIMITED (UPOIC),UNITED PALM OIL INDUSTRY PUBLIC COMPANY LIMITED (UPOIC),RSPO Certified,"RSPO Certified, IP, MB",2020/09/01 00:00:00+00,8.1538,99.0219,"8.1538, 99.0219",99.0219,8.1538,THA,Thailand,Krabi,Nua Khlong,1-Fully Verified, , 
103.248,4.403,1675,PO1000001053,TDM BERHAD,TDM PLANTATION SDN BHD,KEMAMAN,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,4.403,103.248,"4.403, 103.248",103.248,4.403,MYS,Malaysia,Trengganu,Kemaman,1-Fully Verified, , 
